id,name,group,Dis2Center
225,DonatasMotiejunas,1,0.02117146561505624
226,TerrenceJones,0,0.04214922200135109
227,KJMcDaniels,1,0.008100654470880868
228,ClintCapela,0,0.05290272460558604
229,MontrezlHarrell,1,0.009641796641777275
230,SamDekker,1,0.010438590484352035
231,DerrickFavors,0,0.04996640184077629
232,GordonHayward,2,0.044600082767547455
233,TrevorBooker,2,0.03069042521494397
234,TiborPleiss,1,0.00835687419508692
235,ElijahMillsap,1,0.010438590484352035
236,ChrisJohnson,1,0.009554693591526863
237,JeffWithey,2,0.027329156771346313
238,TreyBurke,2,0.05800582583945917
239,RaulNeto,1,0.02342095868431015
240,RodneyHood,2,0.04653802779758378
241,JoeIngles,1,0.021013064437210564
242,TreyLyles,1,0.01776352746370109
243,VinceCarter,1,0.014126007073290696
244,ZachRandolph,0,0.05745547303519334
245,MattBarnes,2,0.032483311540382094
246,TonyAllen,2,0.024543400280114085
247,RyanHollins,1,0.010438590484352035
248,MikeConley,2,0.04438682448471127
249,JeffGreen,2,0.028676796583721305
250,MarcGasol,0,0.12474035866212525
251,CourtneyLee,2,0.030518971124986975
252,MarioChalmers,1,0.010438590484352035
253,JaMychalGreen,2,0.024284633945296858
254,JordanAdams,1,0.01000171333740452
255,TyusJones,1,0.011657229343229263
256,GorguiDieng,2,0.02957636764928909
257,ZachLaVine,2,0.03882359879841344
258,RickyRubio,2,0.03438894833618811
259,TayshaunPrince,1,0.02563400776072663
260,ShabazzMuhammad,0,0.044738559747319266
261,KevinGarnett,1,0.027822304981284494
262,AndrewWiggins,0,0.07024228845561695
263,KevinMartin,2,0.0408842725524033
264,AndreMiller,1,0.00903265868491638
265,Karl-AnthonyTowns,0,0.06376609286205036
266,AdreianPayne,1,0.012635939308650678
267,NemanjaBjelica,1,0.030876276669294274
268,O.J.Mayo,1,0.025452680255597878
269,MichaelCarter-Williams,2,0.04545068171569236
270,ChrisCopeland,1,0.010438590484352035
271,TylerEnnis,1,0.01263888453818463
272,JabariParker,0,0.042531910335828545
273,GregMonroe,0,0.09509995215010565
274,MilesPlumlee,1,0.012031684349058549
275,JerrydBayless,2,0.02650573795500373
276,RashadVaughn,1,0.009194500860958126
277,KhrisMiddleton,2,0.055693173185660985
278,JohnHenson,2,0.029950588921655065
279,GiannisAntetokounmpo,0,0.0715572654341695
280,JohnnyO'Bryant,1,0.015501121900538636
281,JustinAnderson,1,0.006067155996693533
282,DanteCunningham,1,0.016473684673859044
283,AlonzoGee,2,0.03077539531381599
284,EricGordon,2,0.04570155049264249
285,LukeBabbitt,1,0.010428081990118422
286,NorrisCole,1,0.029684837208842595
287,ToneyDouglas,1,0.008136157109181232
288,AlexisAjinca,1,0.023866877764798313
289,RyanAnderson,2,0.03613104300009651
290,TyrekeEvans,2,0.0382041427666744
291,JrueHoliday,2,0.03712373929823549
292,AnthonyDavis,0,0.039258643975460035
293,OmerAsik,1,0.015581981179693425
294,KendrickPerkins,1,0.011154175194805285
295,NickCollison,1,0.016695630632520605
296,KevinDurant,0,0.15397481247305705
297,RussellWestbrook,0,0.10447400719320796
298,D.J.Augustin,1,0.01698758652083166
299,SergeIbaka,0,0.07238114415222134
300,AnthonyMorrow,1,0.027898344907417407
301,EnesKanter,0,0.04994208485189966
302,KyleSingler,1,0.011429782465661913
303,DionWaiters,2,0.036600602959915025
304,AndreRoberson,2,0.03119513329462705
305,StevenAdams,0,0.051876045467380075
306,MitchMcGary,1,0.00862589161532935
307,CameronPayne,1,0.02577216653985943
308,KevinLove,2,0.05353882885060686
309,JamesJones,1,0.01227860644467258
310,KyrieIrving,2,0.021881938897277055
311,ImanShumpert,1,0.009262715573429097
312,J.R.Smith,2,0.04163073038509575
313,MatthewDellavedova,1,0.024826557760445633
314,JaredCunningham,1,0.010438590484352035
315,TristanThompson,2,0.03944015654306108
316,AndersonVarejao,1,0.009615765091009094
317,TimofeyMozgov,2,0.026087848757627635
318,LeBronJames,0,0.07253530334056475
319,RichardJefferson,1,0.025704711420759717
320,MoWilliams,1,0.022626702356571445
321,LanceStephenson,1,0.0124343685174809
322,ChrisPaul,2,0.06542186865910779
323,JJRedick,2,0.05784205648361524
324,JoshSmith,1,0.012914386426579966
325,DeAndreJordan,0,0.05731731820741877
326,PabloPrigioni,1,0.008368691342859709
327,JamalCrawford,2,0.05186661908878299
328,LucMbah a Moute,1,0.016292278573275084
329,BrandenDawson,1,0.010261588518377012
330,AustinRivers,2,0.02520855495143558
331,WesleyJohnson,1,0.02197765031345365
332,PaulPierce,1,0.023079933041587546
333,ColeAldrich,1,0.013629883602162296
334,WillieCauley-Stein,1,0.023053175992328537
335,MarcoBelinelli,1,0.04250020897369816
336,JamesAnderson,1,0.007083549915078814
337,DarrenCollison,2,0.02862780563392997
338,RudyGay,0,0.048104254061381226
339,RajonRondo,2,0.052775819290821015
340,QuincyAcy,1,0.013452533232268964
341,DeMarcusCousins,0,0.06371977779619534
342,OmriCasspi,2,0.03950777564715815
343,BenMcLemore,2,0.02952509655189489
344,SethCurry,1,0.012330357240736377
345,CaronButler,1,0.010368565522929191
346,KostaKoufos,2,0.040716693562169774
347,DevinBooker,2,0.024408920953298132
348,BrandonKnight,0,0.05222525663154618
349,TysonChandler,2,0.02651303261140504
350,BryceCotton,1,0.010046233878553263
351,SonnyWeems,1,0.010438590484352035
352,MarkieffMorris,2,0.02420103476567626
353,TJWarren,2,0.045457217480317495
354,RonniePrice,1,0.018793783304420594
355,PJTucker,2,0.029455378049892823
356,ArchieGoodwin,2,0.027055471691509184
357,AlexLen,2,0.03068982091302598
358,JonLeuer,2,0.03598306440589931
359,MirzaTeletovic,2,0.06532475552118523
360,KyleKorver,1,0.05659577005051883
361,ThaboSefolosha,2,0.020118100509379448
362,PaulMillsap,0,0.031243269848258325
363,AlHorford,0,0.03662655686913287
364,JeffTeague,2,0.03098733142877353
365,ShelvinMack,1,0.012696316612473453
366,MikeScott,1,0.024081221417931252
367,KentBazemore,2,0.034682393193563414
368,JustinHoliday,1,0.01304624114952799
369,DennisSchroder,2,0.041413079608556086
370,MikeMuscala,1,0.012615236139428485
371,LamarPatterson,1,0.010217053735399113
372,WalterTavares,1,0.009836272206903545
373,NormanPowell,1,0.009673250616777049
374,JoshRichardson,1,0.010717268919317593
375,TarikBlack,1,0.007731774033718721
376,LuisMontero,1,0.010127363641261976
377,TimFrazier,1,0.005734454088915883
378,PatConnaughton,1,0.010070540739999726
379,NoahVonleh,1,0.012923823756102506
380,GeraldHenderson,1,0.02634207581320757
381,Al-FarouqAminu,2,0.027313359965115126
382,EdDavis,2,0.03292656121144057
383,MeyersLeonard,1,0.04050622059729531
384,MauriceHarkless,2,0.029009437816103007
385,AllenCrabbe,2,0.037581803517818764
386,CJMcCollum,2,0.08096801231260302
387,MasonPlumlee,0,0.04247674723787744
388,ChrisKaman,1,0.011001612462690546
389,RJHunter,1,0.008588661684618897
390,JarnellStokes,1,0.010438590484352035
391,DamianLillard,0,0.0838329749573264
392,SteveNovak,1,0.009666658011887212
393,RayMcCallum,1,0.010438590484352035
394,DamienInglis,1,0.009369177527612984
395,TimHardaway Jr.,1,0.009351788918610522
396,LouAmundson,1,0.009328270695990017
397,NeneHilario,2,0.023574221264017918
398,SalahMejri,1,0.007668058280542985
399,NikolaPekovic,1,0.012144969716353399
400,RasualButler,1,0.010438590484352035
401,TiagoSplitter,2,0.029085363488187677
402,KobeBryant,2,0.06809524226490306
403,RudyGobert,2,0.03180266467953126
404,JamesEnnis,1,0.01014030796987421
405,ElliotWilliams,1,0.010438590484352035
406,EmmanuelMudiay,2,0.032364308141063586
407,LorenzoBrown,1,0.008396267889502845
408,CJWilcox,1,0.010393048541071882
409,LeandroBarbosa,1,0.026071109671825774
410,SashaKaun,1,0.008296850435342796
411,DamjanRudez,1,0.006459292384272475
412,SeanKilpatrick,1,0.01014030796987421
413,BradleyBeal,2,0.026854625485955234
414,CristianoFelicio,1,0.010146054864368472
415,JarellMartin,1,0.010372760111489883
416,BrandanWright,1,0.007826021597629025
417,DevynMarble,1,0.009868509701974552
418,KeithAppling,1,0.010438590484352035
419,J.J.O'Brien,1,0.010438590484352035
420,AnthonyBennett,1,0.010438590484352035
421,BryceDejean-Jones,1,0.010438590484352035
422,CoryJefferson,1,0.010438590484352035
423,JoeHarris,1,0.010438590484352035
424,JodieMeeks,1,0.010261588518377012
425,SpencerDinwiddie,1,0.008421531838025336
426,NateRobinson,1,0.010438590484352035
427,RussSmith,1,0.010438590484352035
428,ErickGreen,1,0.010438590484352035
429,ShayneWhittington,1,0.009369177527612984
430,BlakeGriffin,0,0.06804800907071867
431,GreivisVasquez,1,0.013150362092211995
432,CleanthonyEarly,1,0.010438590484352035
433,TerryRozier,1,0.007259106189211962
434,JordanMickey,1,0.009024575798141185
435,ChristianWood,1,0.009571335434667186
436,AlecBurks,2,0.029775358314050676
437,CJWatson,1,0.005981260819318027
438,RondaeHollis-Jefferson,1,0.008969540008790734
439,AlJefferson,2,0.030376641652136303
440,EricMoreland,1,0.009868509701974552
441,JoshMcRoberts,1,0.011155768179590589
442,EricBledsoe,0,0.04510195101972224
443,CharlesHayes,1,0.010438590484352035
444,PhilPressey,1,0.010438590484352035
445,DujeDukan,1,0.010438590484352035
446,CliffAlexander,1,0.009223768002682145
447,JimmerFredette,1,0.010438590484352035
448,JoshHuestis,1,0.010438590484352035
449,TonyWroten,1,0.011631799036377986
450,RakeemChristmas,1,0.010438590484352035
