id,name,group,Dis2Center
56,PauGasol,0,0.08429700028103639
57,TonySnell,1,0.020988305821285577
58,JimmyButler,3,0.04507443467082599
59,TajGibson,3,0.03241281035449715
60,CameronBairstow,1,0.007788129130395571
61,NikolaMirotic,2,0.03835776145002361
62,E'TwaunMoore,1,0.017538066496793826
63,DerrickRose,3,0.031929610582054686
64,JoakimNoah,2,0.021973718291353337
65,KevinSeraphin,1,0.024679324124701
66,LangstonGalloway,4,0.021842224822690832
67,JoseCalderon,4,0.0457664080902863
68,ArronAfflalo,4,0.047619729650845814
69,KristapsPorzingis,4,0.04602678704625048
70,CarmeloAnthony,0,0.0747169404826984
71,RobinLopez,5,0.07174910940851784
72,KyleO'Quinn,1,0.020942459842341058
73,JerianGrant,2,0.024594721675869194
74,SashaVujacic,1,0.0076486098034718
75,DerrickWilliams,2,0.029374852519166564
76,LanceThomas,2,0.03165336611617838
77,DrewGooden,1,0.010411367428207254
78,KrisHumphries,1,0.037555227387442235
79,MarcinGortat,3,0.05439636463812815
80,JaredDudley,4,0.038390409725131004
81,RamonSessions,3,0.027878327571201327
82,DeJuanBlair,1,0.010569671851715886
83,GarrettTemple,2,0.024634030918955364
84,JohnWall,0,0.06850065422855194
85,GaryNeal,1,0.010569671851715886
86,OttoPorter,4,0.025058550325588052
87,JarellEddie,1,0.009716115744032043
88,KellyOubre,1,0.017268469550876193
89,ChanningFrye,1,0.029409226956945988
90,JasonSmith,1,0.04058841180391781
91,NikolaVucevic,5,0.06835992563153981
92,TobiasHarris,3,0.04073809851086923
93,AndrewNicholson,2,0.03611292919424768
94,EvanFournier,4,0.034705995513840016
95,DewayneDedmon,1,0.018861191910026432
96,VictorOladipo,4,0.04276990471095788
97,ShabazzNapier,1,0.02684852286530601
98,ElfridPayton,3,0.019682654391687752
99,AaronGordon,2,0.015850987329422826
100,MarioHezonja,1,0.015189587414040934
101,MettaWorld Peace,1,0.01011799014677688
102,BrandonBass,2,0.022198877299495476
103,LouWilliams,4,0.035985918761769195
104,NickYoung,1,0.02715914671426053
105,RoyHibbert,2,0.017572140435850026
106,RobertSacre,1,0.007937443861954439
107,RyanKelly,1,0.01124654018243539
108,JordanClarkson,4,0.04045316929377944
109,JuliusRandle,3,0.019238614765099343
110,AnthonyBrown,1,0.009000622467573662
111,D'AngeloRussell,4,0.031180260627616373
112,LarryNance Jr.,2,0.03029969860219156
113,MarceloHuertas,1,0.010350785032958084
114,CarlLandry,1,0.016841653322934337
115,IshSmith,2,0.03193192162541547
116,KendallMarshall,1,0.006882506547540633
117,HollisThompson,1,0.03798427991069739
118,NerlensNoel,3,0.02284926414211182
119,IsaiahCanaan,4,0.04160654584254369
120,RobertCovington,4,0.0369536790792914
121,NikStauskas,1,0.025097906642608178
122,JeramiGrant,2,0.03188320552616369
123,JaKarrSampson,2,0.01432105554945426
124,TJMcConnell,1,0.03128821402290814
125,JahlilOkafor,5,0.02346719783971473
126,RichaunHolmes,2,0.023019928748690705
127,AveryBradley,4,0.04499416189175673
128,IsaiahThomas,0,0.05525180613909545
129,JaredSullinger,4,0.040522608853955235
130,JonasJerebko,1,0.01173582978859076
131,EvanTurner,4,0.03966695940963904
132,JamesYoung,1,0.009509256385313193
133,MarcusSmart,1,0.01794637352782438
134,KellyOlynyk,2,0.025222640362923942
135,DavidLee,2,0.014885820713898233
136,TylerZeller,1,0.019473364047454367
137,AmirJohnson,2,0.03801869363124357
138,JaeCrowder,4,0.041683902647482854
139,ShaneLarkin,2,0.023081369994445707
140,JarrettJack,4,0.0385976591356011
141,JoeJohnson,4,0.07121262442818567
142,AndreaBargnani,1,0.010569671851715886
143,SergeyKarasev,1,0.008390783480930168
144,BrookLopez,5,0.05076640697695333
145,DonaldSloan,1,0.01870654750062088
146,WayneEllington,1,0.03261212317547739
147,MarkelBrown,1,0.00849273194054921
148,ThaddeusYoung,5,0.05775744715512747
149,WillieReed,2,0.022269560741662572
150,ThomasRobinson,2,0.019252109176251173
151,BojanBogdanovic,2,0.024864544645640318
152,ShaunLivingston,2,0.039960056148487334
153,AndreIguodala,2,0.02954303947049973
154,AndrewBogut,2,0.03074118164774506
155,JasonThompson,1,0.007460695516507138
156,BrandonRush,1,0.017765766069069718
157,MarreeseSpeights,1,0.0296501958771636
158,StephenCurry,0,0.08264972995432149
159,KlayThompson,4,0.03768694432871919
160,HarrisonBarnes,2,0.021723339942415754
161,FestusEzeli,2,0.024718020769861182
162,DraymondGreen,3,0.04503238307971695
163,IanClark,1,0.03023393499157498
164,James MichaelMcAdoo,1,0.008062041024265632
165,MikeMiller,1,0.013575304092760867
166,JameerNelson,4,0.03495355344911576
167,RandyFoye,4,0.03413174217637602
168,DaniloGallinari,4,0.044451031245899005
169,JJHickson,2,0.013915000787026286
170,DarrellArthur,4,0.03780843760475532
171,KennethFaried,3,0.046122297789308535
172,WillBarton,3,0.04775128586419239
173,KostasPapanikolaou,1,0.010569671851715886
174,JoffreyLauvergne,2,0.014074632769997097
175,GaryHarris,2,0.029230784973437632
176,JusufNurkic,1,0.0074546797641940775
177,NikolaJokic,2,0.02644233600824643
178,CJMiles,4,0.05281092169988439
179,JoeYoung,1,0.008129360464898755
180,RodneyStuckey,2,0.03373280679495275
181,GeorgeHill,4,0.031240660241566152
182,LavoyAllen,2,0.026739334364261493
183,ChaseBudinger,2,0.0218949544034447
184,MontaEllis,4,0.04846273742068482
185,PaulGeorge,0,0.0629887300738642
186,JordanHill,2,0.0413139216573803
187,IanMahinmi,3,0.024916026593696673
188,MylesTurner,1,0.021989509438616977
189,GlennRobinson,1,0.01311155164302064
190,SolomonHill,1,0.012036503151208185
191,AndreDrummond,5,0.06799620210673733
192,ReggieJackson,3,0.051261599188048505
193,StanleyJohnson,2,0.029310421906646986
194,KentaviousCaldwell-Pope,4,0.037357801750428576
195,DarrunHilliard,1,0.00788392960503907
196,BrandonJennings,1,0.0058527369754481215
197,AronBaynes,2,0.016745444461597054
198,MarcusMorris,4,0.0401962677527769
199,SteveBlake,1,0.012580811032127943
200,ErsanIlyasova,4,0.040596944757795315
201,ReggieBullock,1,0.010118694578357594
202,AnthonyTolliver,1,0.02049317704039594
203,JoelAnthony,1,0.009496871113911244
204,TimDuncan,2,0.03929124250752189
205,ManuGinobili,2,0.025411474328553358
206,TonyParker,4,0.04626756663284047
207,DavidWest,2,0.0329939115549989
208,BorisDiaw,2,0.02324897199608682
209,MattBonner,1,0.00938192009673413
210,LaMarcusAldridge,2,0.05464550471463789
211,DannyGreen,1,0.025371152230901427
212,PattyMills,1,0.03536037927838617
213,KawhiLeonard,4,0.04369864379975038
214,JonathonSimmons,2,0.018804698055915135
215,KyleAnderson,1,0.01580617027371433
216,BobanMarjanovic,1,0.016504433757344682
217,JasonTerry,1,0.02411578641756067
218,DwightHoward,3,0.0448797917846309
219,TrevorAriza,2,0.04104021198507929
220,CoreyBrewer,2,0.025522061007706726
221,JamesHarden,0,0.07048758059814132
222,TyLawson,1,0.026481900454083013
223,PatrickBeverley,1,0.024835221942959326
224,MarcusThornton,4,0.027010998279300896
225,DonatasMotiejunas,1,0.021040360862934843
226,TerrenceJones,3,0.0319157450080823
227,KJMcDaniels,1,0.00819868969879788
228,ClintCapela,3,0.03340388232318678
229,MontrezlHarrell,1,0.00968060046915746
230,SamDekker,1,0.010569671851715886
231,DerrickFavors,3,0.0482542967076731
232,GordonHayward,4,0.03719941928600756
233,TrevorBooker,2,0.021734441625303778
234,TiborPleiss,1,0.008437545129960993
235,ElijahMillsap,1,0.010569671851715886
236,ChrisJohnson,1,0.009725832188967602
237,JeffWithey,2,0.017149188710993774
238,TreyBurke,4,0.04479856846263508
239,RaulNeto,1,0.023244023065226067
240,RodneyHood,4,0.041455994723546094
241,JoeIngles,1,0.020954745267277267
242,TreyLyles,1,0.017663899499852385
243,VinceCarter,1,0.014233113263343204
244,ZachRandolph,5,0.05107278647854746
245,MattBarnes,2,0.03341186982402845
246,TonyAllen,2,0.017417934495140036
247,RyanHollins,1,0.010569671851715886
248,MikeConley,4,0.03864001319086499
249,JeffGreen,2,0.0308993247754299
250,MarcGasol,5,0.09901687017092631
251,CourtneyLee,4,0.025610904600653017
252,MarioChalmers,1,0.010569671851715886
253,JaMychalGreen,2,0.023024365028705786
254,JordanAdams,1,0.010130281975807749
255,TyusJones,1,0.011695834579807704
256,GorguiDieng,2,0.028341610441062117
257,ZachLaVine,4,0.036286137509930295
258,RickyRubio,4,0.035365578714781916
259,TayshaunPrince,1,0.02567270095880331
260,ShabazzMuhammad,3,0.03689711024033201
261,KevinGarnett,1,0.027885868291361637
262,AndrewWiggins,5,0.06288245966442034
263,KevinMartin,4,0.03498863502954617
264,AndreMiller,1,0.009102209752455103
265,Karl-AnthonyTowns,5,0.0306312735323278
266,AdreianPayne,1,0.012500919997018438
267,NemanjaBjelica,1,0.030781529293258936
268,O.J.Mayo,1,0.025319292395120492
269,MichaelCarter-Williams,2,0.04483654520818049
270,ChrisCopeland,1,0.010569671851715886
271,TylerEnnis,1,0.012774888977718713
272,JabariParker,3,0.02993090863389586
273,GregMonroe,5,0.08250211600874646
274,MilesPlumlee,1,0.011986432510106743
275,JerrydBayless,4,0.030265923875462397
276,RashadVaughn,1,0.009158439720159804
277,KhrisMiddleton,4,0.04597381181324438
278,JohnHenson,2,0.02059382403266817
279,GiannisAntetokounmpo,3,0.06595372019347225
280,JohnnyO'Bryant,1,0.015478630111688686
281,JustinAnderson,1,0.006247835110682372
282,DanteCunningham,1,0.016408040815439142
283,AlonzoGee,2,0.025290967053084326
284,EricGordon,4,0.038004357718472805
285,LukeBabbitt,1,0.01039748059669972
286,NorrisCole,1,0.02968619462559797
287,ToneyDouglas,1,0.008081139207739289
288,AlexisAjinca,1,0.023715061329567442
289,RyanAnderson,4,0.029721331513514932
290,TyrekeEvans,2,0.03313501455409336
291,JrueHoliday,4,0.038788937245715395
292,AnthonyDavis,5,0.045484009277628856
293,OmerAsik,1,0.015576944923696774
294,KendrickPerkins,1,0.011121952405554013
295,NickCollison,1,0.016634305636401153
296,KevinDurant,0,0.12240599415991314
297,RussellWestbrook,0,0.09611458803439824
298,D.J.Augustin,1,0.017031391242851402
299,SergeIbaka,0,0.07016937666126614
300,AnthonyMorrow,1,0.027855783744417637
301,EnesKanter,3,0.039527905801231916
302,KyleSingler,1,0.011303597168416758
303,DionWaiters,2,0.036770303680934056
304,AndreRoberson,2,0.022704339552476267
305,StevenAdams,3,0.03942046180333653
306,MitchMcGary,1,0.008744733342251567
307,CameronPayne,1,0.025598947883122128
308,KevinLove,4,0.05083356659244021
309,JamesJones,1,0.012303467967296242
310,KyrieIrving,2,0.024252897953044646
311,ImanShumpert,1,0.00918204008628044
312,J.R.Smith,4,0.0339574567147681
313,MatthewDellavedova,1,0.024636959356423623
314,JaredCunningham,1,0.010569671851715886
315,TristanThompson,2,0.02889827620792854
316,AndersonVarejao,1,0.009782659918530726
317,TimofeyMozgov,2,0.01507001950303459
318,LeBronJames,3,0.06800776369228508
319,RichardJefferson,1,0.025602969914330403
320,MoWilliams,1,0.022593622284662485
321,LanceStephenson,1,0.012611873097358868
322,ChrisPaul,4,0.053939458384326885
323,JJRedick,4,0.04488387117196627
324,JoshSmith,1,0.01284056235187728
325,DeAndreJordan,3,0.03931451304907857
326,PabloPrigioni,1,0.008476265921388454
327,JamalCrawford,4,0.044134971877586825
328,LucMbah a Moute,1,0.016366987141916856
329,BrandenDawson,1,0.010397934945060597
330,AustinRivers,2,0.02494467428991483
331,WesleyJohnson,1,0.021876863875887713
332,PaulPierce,1,0.023079851801141846
333,ColeAldrich,1,0.013520231061122717
334,WillieCauley-Stein,1,0.023065494266902582
335,MarcoBelinelli,1,0.042524794203025316
336,JamesAnderson,1,0.007248125313295433
337,DarrenCollison,2,0.030338909265946054
338,RudyGay,3,0.05413854514159549
339,RajonRondo,2,0.052111095735944704
340,QuincyAcy,1,0.013560851881636226
341,DeMarcusCousins,3,0.06110881658407068
342,OmriCasspi,2,0.04118854589702213
343,BenMcLemore,2,0.025076029526141193
344,SethCurry,1,0.01226952047918809
345,CaronButler,1,0.010501088210948247
346,KostaKoufos,2,0.036290276477227594
347,DevinBooker,4,0.02498461159418906
348,BrandonKnight,0,0.0413018306950829
349,TysonChandler,2,0.015644621272894402
350,BryceCotton,1,0.010197505946684152
351,SonnyWeems,1,0.010569671851715886
352,MarkieffMorris,2,0.026707364738114057
353,TJWarren,2,0.04817245620998053
354,RonniePrice,1,0.018692818571825403
355,PJTucker,2,0.027066959303597437
356,ArchieGoodwin,2,0.01829019543425062
357,AlexLen,2,0.02199541408015397
358,JonLeuer,2,0.03898117268452275
359,MirzaTeletovic,4,0.05754916666380572
360,KyleKorver,4,0.047985705504216505
361,ThaboSefolosha,2,0.01520656747129096
362,PaulMillsap,3,0.04276010890607998
363,AlHorford,3,0.043444837195936815
364,JeffTeague,2,0.033965357545382185
365,ShelvinMack,1,0.01270241523040403
366,MikeScott,1,0.02404600552463109
367,KentBazemore,2,0.03437697763591505
368,JustinHoliday,1,0.013168496270985309
369,DennisSchroder,4,0.041007331660186344
370,MikeMuscala,1,0.012525373133503747
371,LamarPatterson,1,0.010247230441141088
372,WalterTavares,1,0.00999378155320291
373,NormanPowell,1,0.009867725471432569
374,JoshRichardson,1,0.010858209713896875
375,TarikBlack,1,0.007831956582747787
376,LuisMontero,1,0.010218900700444357
377,TimFrazier,1,0.005709329982255995
378,PatConnaughton,1,0.0101776394551193
379,NoahVonleh,1,0.012821582352751243
380,GeraldHenderson,1,0.026381285008103196
381,Al-FarouqAminu,4,0.03188018907778009
382,EdDavis,2,0.02265560518465823
383,MeyersLeonard,1,0.04053001824611918
384,MauriceHarkless,2,0.020208925199107282
385,AllenCrabbe,4,0.029206277739914598
386,CJMcCollum,4,0.06315898907000032
387,MasonPlumlee,3,0.02695520438965659
388,ChrisKaman,1,0.011072819825652853
389,RJHunter,1,0.008721196460471571
390,JarnellStokes,1,0.010569671851715886
391,DamianLillard,0,0.0701060050671919
392,SteveNovak,1,0.009808694426438603
393,RayMcCallum,1,0.010569671851715886
394,DamienInglis,1,0.009496871113911244
395,TimHardaway Jr.,1,0.0094705119916304
396,LouAmundson,1,0.009405818772147422
397,NeneHilario,2,0.01726401803066525
398,SalahMejri,1,0.007793614248087024
399,NikolaPekovic,1,0.012031661945799998
400,RasualButler,1,0.010569671851715886
401,TiagoSplitter,2,0.01912617679025815
402,KobeBryant,4,0.05523604953814837
403,RudyGobert,2,0.022006462866371215
404,JamesEnnis,1,0.010260964009522826
405,ElliotWilliams,1,0.010569671851715886
406,EmmanuelMudiay,4,0.03326676004109682
407,LorenzoBrown,1,0.008491293809023828
408,CJWilcox,1,0.01049235116653918
409,LeandroBarbosa,2,0.0235940608957411
410,SashaKaun,1,0.008399843086123005
411,DamjanRudez,1,0.006515731864867231
412,SeanKilpatrick,1,0.010260964009522826
413,BradleyBeal,4,0.02214597706250942
414,CristianoFelicio,1,0.010313290948229787
415,JarellMartin,1,0.010504934300224701
416,BrandanWright,1,0.007794071663449438
417,DevynMarble,1,0.010027196064092966
418,KeithAppling,1,0.010569671851715886
419,J.J.O'Brien,1,0.010569671851715886
420,AnthonyBennett,1,0.010569671851715886
421,BryceDejean-Jones,1,0.010569671851715886
422,CoryJefferson,1,0.010569671851715886
423,JoeHarris,1,0.010569671851715886
424,JodieMeeks,1,0.010397934945060597
425,SpencerDinwiddie,1,0.008624734000398586
426,NateRobinson,1,0.010569671851715886
427,RussSmith,1,0.010569671851715886
428,ErickGreen,1,0.010569671851715886
429,ShayneWhittington,1,0.009496871113911244
430,BlakeGriffin,3,0.07140575310949429
431,GreivisVasquez,1,0.013185934124231859
432,CleanthonyEarly,1,0.010569671851715886
433,TerryRozier,1,0.007287625470812529
434,JordanMickey,1,0.009153356724634099
435,ChristianWood,1,0.00959440871553914
436,AlecBurks,2,0.03227082324466264
437,CJWatson,1,0.0060119594439400695
438,RondaeHollis-Jefferson,1,0.008987124987146431
439,AlJefferson,2,0.03221903407196516
440,EricMoreland,1,0.010027196064092966
441,JoshMcRoberts,1,0.011171209279811644
442,EricBledsoe,3,0.05140173075587429
443,CharlesHayes,1,0.010569671851715886
444,PhilPressey,1,0.010569671851715886
445,DujeDukan,1,0.010569671851715886
446,CliffAlexander,1,0.009346767728834407
447,JimmerFredette,1,0.010569671851715886
448,JoshHuestis,1,0.010569671851715886
449,TonyWroten,1,0.011614154632401664
450,RakeemChristmas,1,0.010569671851715886
