id,name,group,Dis2Center
151,BojanBogdanovic,1,0.02314466755358481
152,ShaunLivingston,4,0.040045745319504375
153,AndreIguodala,1,0.03264393009863571
154,AndrewBogut,1,0.02536355650377029
155,JasonThompson,0,0.007338431047096913
156,BrandonRush,0,0.017857544903435576
157,MarreeseSpeights,0,0.02937372489032177
158,StephenCurry,3,0.0931156715343958
159,KlayThompson,4,0.040211689897651746
160,HarrisonBarnes,1,0.026468875684518906
161,FestusEzeli,1,0.01945962225401526
162,DraymondGreen,3,0.05473516053999748
163,IanClark,0,0.030034869490608698
164,James MichaelMcAdoo,0,0.007469965201158477
165,MikeMiller,0,0.01409042665655382
166,JameerNelson,4,0.03282379834914488
167,RandyFoye,4,0.03249871859791514
168,DaniloGallinari,3,0.042899772732815845
169,JJHickson,1,0.01764125211831381
170,DarrellArthur,4,0.038343587530025175
171,KennethFaried,2,0.057520621406311395
172,WillBarton,3,0.04681510706317833
173,KostasPapanikolaou,0,0.01103126842955825
174,JoffreyLauvergne,1,0.017191612761816414
175,GaryHarris,1,0.030475043021355064
176,JusufNurkic,0,0.00711155344754108
177,NikolaJokic,1,0.020490372262143338
178,CJMiles,4,0.05177699392443847
179,JoeYoung,0,0.008403934108562236
180,RodneyStuckey,4,0.03492786337306762
181,GeorgeHill,4,0.03049295822601521
182,LavoyAllen,1,0.022943254028788843
183,ChaseBudinger,0,0.024763855311423548
184,MontaEllis,3,0.0377695385762239
185,PaulGeorge,3,0.06925139344941134
186,JordanHill,1,0.03730438367244067
187,IanMahinmi,1,0.039225847525632844
188,MylesTurner,0,0.02166286385014773
189,GlennRobinson,0,0.012545582413514979
190,SolomonHill,0,0.011533964795524631
191,AndreDrummond,2,0.05623749830033264
192,ReggieJackson,3,0.04774701352096213
193,StanleyJohnson,4,0.030466480746937863
194,KentaviousCaldwell-Pope,4,0.03793656819030303
195,DarrunHilliard,0,0.008225398660047373
196,BrandonJennings,0,0.006031824169987038
197,AronBaynes,1,0.019981976400102807
198,MarcusMorris,4,0.04051067695521001
199,SteveBlake,0,0.012975290302601503
200,ErsanIlyasova,4,0.040960249145819465
201,ReggieBullock,0,0.010656776769428576
202,AnthonyTolliver,0,0.020942800313859308
203,JoelAnthony,0,0.00987846431121851
204,TimDuncan,1,0.0423630457770956
205,ManuGinobili,4,0.024087263350497587
206,TonyParker,4,0.04757598522061818
207,DavidWest,1,0.033583035150883164
208,BorisDiaw,1,0.024767395199066337
209,MattBonner,0,0.009968110294672382
210,LaMarcusAldridge,1,0.05203263359425515
211,DannyGreen,0,0.025514442880281183
212,PattyMills,0,0.035394538025580076
213,KawhiLeonard,1,0.04388313344093507
214,JonathonSimmons,1,0.024106065854856796
215,KyleAnderson,0,0.015636754854829103
216,BobanMarjanovic,0,0.01603978375430288
217,JasonTerry,0,0.024296288057369206
218,DwightHoward,2,0.056585386352375554
219,TrevorAriza,4,0.04226213019812956
220,CoreyBrewer,0,0.028545676844738598
221,JamesHarden,3,0.08314708703201729
222,TyLawson,0,0.02624513814792496
223,PatrickBeverley,0,0.024699137847696284
224,MarcusThornton,4,0.023188535100089887
225,DonatasMotiejunas,0,0.021011218636247712
226,TerrenceJones,1,0.04028530062250668
227,KJMcDaniels,0,0.008501630438013896
228,ClintCapela,1,0.043411239757395484
229,MontrezlHarrell,0,0.009173997387509448
230,SamDekker,0,0.01103126842955825
231,DerrickFavors,3,0.0503770376761982
232,GordonHayward,4,0.038803397369470874
233,TrevorBooker,1,0.02326439846648329
234,TiborPleiss,0,0.008404281538366238
235,ElijahMillsap,0,0.01103126842955825
236,ChrisJohnson,0,0.009589864099512464
237,JeffWithey,1,0.019726344778569212
238,TreyBurke,4,0.045057238770263686
239,RaulNeto,0,0.023275003607694588
240,RodneyHood,4,0.03966267050503425
241,JoeIngles,0,0.021082594410981054
242,TreyLyles,0,0.017421006153790705
243,VinceCarter,0,0.014198868605875369
244,ZachRandolph,2,0.052887738975192555
245,MattBarnes,1,0.03304491235285575
246,TonyAllen,1,0.020921057676930293
247,RyanHollins,0,0.01103126842955825
248,MikeConley,4,0.04017268404018594
249,JeffGreen,1,0.03179545467023825
250,MarcGasol,2,0.11973787007237593
251,CourtneyLee,4,0.028713553402296844
252,MarioChalmers,0,0.01103126842955825
253,JaMychalGreen,1,0.026420371053202562
254,JordanAdams,0,0.010523944853813697
255,TyusJones,0,0.011742098831227513
256,GorguiDieng,1,0.028924274562158295
257,ZachLaVine,3,0.03586717064784747
258,RickyRubio,4,0.0327884901090349
259,TayshaunPrince,0,0.02551875055723478
260,ShabazzMuhammad,1,0.038854912905888564
261,KevinGarnett,0,0.027752481098476674
262,AndrewWiggins,2,0.06441995888769114
263,KevinMartin,4,0.03366990345255215
264,AndreMiller,0,0.008363347769291143
265,Karl-AnthonyTowns,2,0.04236725624029032
266,AdreianPayne,0,0.012894610011901772
267,NemanjaBjelica,0,0.030664270932404123
268,O.J.Mayo,0,0.025095320771607043
269,MichaelCarter-Williams,1,0.043452768888115965
270,ChrisCopeland,0,0.01103126842955825
271,TylerEnnis,0,0.012459142629518017
272,JabariParker,1,0.0340499295731541
273,GregMonroe,2,0.0681893218546525
274,MilesPlumlee,0,0.01151435654681166
275,JerrydBayless,4,0.026672136549081925
276,RashadVaughn,0,0.009466201677877841
277,KhrisMiddleton,4,0.04600705901247044
278,JohnHenson,1,0.018898808935944884
279,GiannisAntetokounmpo,2,0.06806493249422228
280,JohnnyO'Bryant,0,0.01517130283357595
281,JustinAnderson,0,0.0064134361826526706
282,DanteCunningham,0,0.015918260678656065
283,AlonzoGee,0,0.03055943431621976
284,EricGordon,4,0.03772514000420929
285,LukeBabbitt,0,0.01083820473715655
286,NorrisCole,0,0.02930246796538744
287,ToneyDouglas,0,0.008034952116384246
288,AlexisAjinca,0,0.02335066926411493
289,RyanAnderson,4,0.032954326318805745
290,TyrekeEvans,1,0.028434957084391786
291,JrueHoliday,4,0.03918484821318159
292,AnthonyDavis,2,0.03976362837841264
293,OmerAsik,0,0.01491961030601238
294,KendrickPerkins,0,0.011407401074010346
295,NickCollison,0,0.016124630163537105
296,KevinDurant,3,0.14042552678054487
297,RussellWestbrook,3,0.10363013208613714
298,D.J.Augustin,0,0.017026403854458253
299,SergeIbaka,3,0.06612745494793569
300,AnthonyMorrow,0,0.02811778213510653
301,EnesKanter,2,0.05167116603217395
302,KyleSingler,0,0.01140854628177717
303,DionWaiters,1,0.03569522819289221
304,AndreRoberson,1,0.024861189247068354
305,StevenAdams,2,0.05216929023336145
306,MitchMcGary,0,0.009015898929259619
307,CameronPayne,0,0.02559792413233231
308,KevinLove,4,0.050066137646569905
309,JamesJones,0,0.012764473204031443
310,KyrieIrving,0,0.02462485526873566
311,ImanShumpert,0,0.009587117979873938
312,J.R.Smith,4,0.029719541553281926
313,MatthewDellavedova,0,0.024847899382525972
314,JaredCunningham,0,0.01103126842955825
315,TristanThompson,1,0.0238827324963403
316,AndersonVarejao,0,0.010040320514632927
317,TimofeyMozgov,1,0.014491345958234243
318,LeBronJames,3,0.07592420130721647
319,RichardJefferson,0,0.0252149680913135
320,MoWilliams,0,0.022786472647588214
321,LanceStephenson,0,0.012320200704332094
322,ChrisPaul,4,0.055305668170618875
323,JJRedick,4,0.04373951599573824
324,JoshSmith,0,0.01225638504227783
325,DeAndreJordan,1,0.055663362180482095
326,PabloPrigioni,0,0.008987944618756854
327,JamalCrawford,4,0.04285280199027288
328,LucMbah a Moute,0,0.015639498563968495
329,BrandenDawson,0,0.010842788301694625
330,AustinRivers,1,0.02892492218200888
331,WesleyJohnson,0,0.021937153690838113
332,PaulPierce,0,0.02350314133974906
333,ColeAldrich,0,0.012987605959291696
334,WillieCauley-Stein,0,0.022234691844421322
335,MarcoBelinelli,0,0.04252468836030685
336,JamesAnderson,0,0.007456728232274664
337,DarrenCollison,1,0.029410651175839853
338,RudyGay,3,0.04580855989925645
339,RajonRondo,1,0.05331217913025396
340,QuincyAcy,0,0.01294135490359622
341,DeMarcusCousins,2,0.057443686587155804
342,OmriCasspi,1,0.04061130366642588
343,BenMcLemore,1,0.029809675476086334
344,SethCurry,0,0.012746865516497511
345,CaronButler,0,0.010955734169333979
346,KostaKoufos,1,0.03571372779105623
347,DevinBooker,4,0.023942515888455744
348,BrandonKnight,3,0.04369589160497938
349,TysonChandler,1,0.019218796742385715
350,BryceCotton,0,0.010676337338508759
351,SonnyWeems,0,0.01103126842955825
352,MarkieffMorris,1,0.029108615082421078
353,TJWarren,1,0.04881233713773347
354,RonniePrice,0,0.018951646337810834
355,PJTucker,1,0.030943885104480116
356,ArchieGoodwin,1,0.02167470971644328
357,AlexLen,1,0.019441964388995935
358,JonLeuer,1,0.038618388599756824
359,MirzaTeletovic,4,0.056677465147790956
360,KyleKorver,4,0.0450032093023076
361,ThaboSefolosha,1,0.019957479003423758
362,PaulMillsap,2,0.03590846678930346
363,AlHorford,3,0.03730631916783044
364,JeffTeague,1,0.031233927469108726
365,ShelvinMack,0,0.012316963635308006
366,MikeScott,0,0.02354578311566864
367,KentBazemore,1,0.03322182132132471
368,JustinHoliday,0,0.013043296174852602
369,DennisSchroder,4,0.041354626679582375
370,MikeMuscala,0,0.012318199078179243
371,LamarPatterson,0,0.010270092049379178
372,WalterTavares,0,0.010348156864994478
373,NormanPowell,0,0.010120590980408347
374,JoshRichardson,0,0.01082006178683164
375,TarikBlack,0,0.007316645566488018
376,LuisMontero,0,0.010707356307975794
377,TimFrazier,0,0.005901679563741531
378,PatConnaughton,0,0.010698222252646656
379,NoahVonleh,0,0.012362839940228444
380,GeraldHenderson,0,0.026101063091184522
381,Al-FarouqAminu,4,0.03087059150934385
382,EdDavis,1,0.019937027719581633
383,MeyersLeonard,0,0.040654283914129535
384,MauriceHarkless,1,0.022379323045114922
385,AllenCrabbe,4,0.028350275148986012
386,CJMcCollum,4,0.06578901471871977
387,MasonPlumlee,1,0.03645076368685706
388,ChrisKaman,0,0.011390214281174165
389,RJHunter,0,0.009158722978818925
390,JarnellStokes,0,0.01103126842955825
391,DamianLillard,3,0.07005291759018788
392,SteveNovak,0,0.010340744043368539
393,RayMcCallum,0,0.01103126842955825
394,DamienInglis,0,0.00987846431121851
395,TimHardaway Jr.,0,0.010122972975021956
396,LouAmundson,0,0.00878914134196244
397,NeneHilario,1,0.02271429338152287
398,SalahMejri,0,0.007525714658672619
399,NikolaPekovic,0,0.011660413373067441
400,RasualButler,0,0.01103126842955825
401,TiagoSplitter,1,0.021552029945966333
402,KobeBryant,4,0.05704097561004539
403,RudyGobert,1,0.023730761802413635
404,JamesEnnis,0,0.010759394795505098
405,ElliotWilliams,0,0.01103126842955825
406,EmmanuelMudiay,4,0.0320735713355959
407,LorenzoBrown,0,0.008946789900875026
408,CJWilcox,0,0.010962961550262346
409,LeandroBarbosa,0,0.025442679463727285
410,SashaKaun,0,0.008532057912883001
411,DamjanRudez,0,0.0070177869864985355
412,SeanKilpatrick,0,0.010759394795505098
413,BradleyBeal,4,0.02410552545015168
414,CristianoFelicio,0,0.010783086789470382
415,JarellMartin,0,0.010968117063554269
416,BrandanWright,0,0.007636225870111218
417,DevynMarble,0,0.010381260897983573
418,KeithAppling,0,0.01103126842955825
419,J.J.O'Brien,0,0.01103126842955825
420,AnthonyBennett,0,0.01103126842955825
421,BryceDejean-Jones,0,0.01103126842955825
422,CoryJefferson,0,0.01103126842955825
423,JoeHarris,0,0.01103126842955825
424,JodieMeeks,0,0.010842788301694625
425,SpencerDinwiddie,0,0.008515422482453896
426,NateRobinson,0,0.01103126842955825
427,RussSmith,0,0.01103126842955825
428,ErickGreen,0,0.01103126842955825
429,ShayneWhittington,0,0.00987846431121851
430,BlakeGriffin,3,0.0722771439121061
431,GreivisVasquez,0,0.013117437188200123
432,CleanthonyEarly,0,0.01103126842955825
433,TerryRozier,0,0.007682091900442939
434,JordanMickey,0,0.009553464375993888
435,ChristianWood,0,0.009325421684431545
436,AlecBurks,1,0.032847620295146075
437,CJWatson,0,0.006288706325610464
438,RondaeHollis-Jefferson,0,0.008373788580946898
439,AlJefferson,1,0.03493346434213672
440,EricMoreland,0,0.010381260897983573
