id,name,group,Dis2Center
83,GarrettTemple,7,0.022904800406063186
84,JohnWall,5,0.07284214580534779
85,GaryNeal,1,0.008633495827759224
86,OttoPorter,0,0.025655965681345566
87,JarellEddie,1,0.008207058870588133
88,KellyOubre,1,0.018425301214761308
89,ChanningFrye,7,0.029226989329657737
90,JasonSmith,1,0.04106765499973738
91,NikolaVucevic,6,0.06260810144342663
92,TobiasHarris,4,0.04547370968500238
93,AndrewNicholson,2,0.03609753743998108
94,EvanFournier,7,0.03712069259825792
95,DewayneDedmon,1,0.019381489734698304
96,VictorOladipo,0,0.042300897096212244
97,ShabazzNapier,1,0.027666699152674976
98,ElfridPayton,4,0.01916986374372492
99,AaronGordon,2,0.01694888667656724
100,MarioHezonja,1,0.01644874335128093
101,MettaWorld Peace,1,0.010078637607648532
102,BrandonBass,2,0.02126116529676511
103,LouWilliams,7,0.02933687307465474
104,NickYoung,1,0.028160614635084343
105,RoyHibbert,2,0.015321512978604951
106,RobertSacre,1,0.006385166154795297
107,RyanKelly,1,0.011010676684982467
108,JordanClarkson,0,0.0316747204586442
109,JuliusRandle,4,0.01938215226793996
110,AnthonyBrown,1,0.0073576300737242285
111,D'AngeloRussell,0,0.031572723551923164
112,LarryNance Jr.,2,0.02757567327121916
113,MarceloHuertas,1,0.010031095573716484
114,CarlLandry,1,0.017305733886872694
115,IshSmith,4,0.022455608125229037
116,KendallMarshall,1,0.005397861192740432
117,HollisThompson,7,0.0297900342315833
118,NerlensNoel,4,0.024292728689339304
119,IsaiahCanaan,7,0.02929016360185613
120,RobertCovington,7,0.01863540939789309
121,NikStauskas,7,0.018371697049738452
122,JeramiGrant,4,0.03123077746488717
123,JaKarrSampson,2,0.011721180525172785
124,TJMcConnell,2,0.03024751677479213
125,JahlilOkafor,6,0.04504175534692239
126,RichaunHolmes,2,0.021035326895481227
127,AveryBradley,0,0.047457393503028585
128,IsaiahThomas,5,0.055157007853123025
129,JaredSullinger,0,0.039090243990387755
130,JonasJerebko,1,0.012704839182433716
131,EvanTurner,0,0.02766412994333902
132,JamesYoung,1,0.00795650703373999
133,MarcusSmart,1,0.019293797160418617
134,KellyOlynyk,2,0.025319680061435493
135,DavidLee,2,0.017896732096585214
136,TylerZeller,1,0.020299691927329822
137,AmirJohnson,4,0.028702908268047344
138,JaeCrowder,7,0.04362043592671727
139,ShaneLarkin,2,0.023241344571450856
140,JarrettJack,0,0.038424765066378444
141,JoeJohnson,0,0.0678613249589913
142,AndreaBargnani,1,0.008633495827759224
143,SergeyKarasev,1,0.006602018839426002
144,BrookLopez,6,0.06473193235815242
145,DonaldSloan,2,0.0189651870308066
146,WayneEllington,1,0.033376582864439425
147,MarkelBrown,1,0.007564299060380092
148,ThaddeusYoung,6,0.08292665234788603
149,WillieReed,2,0.018764806357692614
150,ThomasRobinson,2,0.016575698266471525
151,BojanBogdanovic,2,0.028099312613312163
152,ShaunLivingston,0,0.034464251517898024
153,AndreIguodala,2,0.02944759694989234
154,AndrewBogut,4,0.02603749797886407
155,JasonThompson,1,0.006265130887832616
156,BrandonRush,1,0.018899472000134997
157,MarreeseSpeights,1,0.030311069237607555
158,StephenCurry,5,0.0658994581740525
159,KlayThompson,0,0.03602689005104561
160,HarrisonBarnes,2,0.019273870638428295
161,FestusEzeli,4,0.023717410590749697
162,DraymondGreen,4,0.04999370865147325
163,IanClark,7,0.02361607824316884
164,James MichaelMcAdoo,1,0.007896635125414256
165,MikeMiller,1,0.013637937898438094
166,JameerNelson,7,0.029358258654049035
167,RandyFoye,7,0.022424458206332248
168,DaniloGallinari,4,0.04595906517627069
169,JJHickson,2,0.01144841795611431
170,DarrellArthur,0,0.03249160140418444
171,KennethFaried,3,0.02268667717320628
172,WillBarton,4,0.04913925421303728
173,KostasPapanikolaou,1,0.008633495827759224
174,JoffreyLauvergne,2,0.01302289972702874
175,GaryHarris,2,0.030663874325192617
176,JusufNurkic,1,0.006793276013480792
177,NikolaJokic,4,0.019545094871597335
178,CJMiles,7,0.049039894841702236
179,JoeYoung,1,0.007390900587962927
180,RodneyStuckey,0,0.028904033690509125
181,GeorgeHill,0,0.032816063693586396
182,LavoyAllen,4,0.02827963879803524
183,ChaseBudinger,2,0.018598244220468525
184,MontaEllis,0,0.03861801731675144
185,PaulGeorge,5,0.05648010402131292
186,JordanHill,4,0.032620270326126265
187,IanMahinmi,4,0.025958614649941786
188,MylesTurner,1,0.022607269615951064
189,GlennRobinson,1,0.013871793184581436
190,SolomonHill,1,0.012331398356729114
191,AndreDrummond,3,0.04947986415556673
192,ReggieJackson,4,0.04467183847616995
193,StanleyJohnson,2,0.028660024996722662
194,KentaviousCaldwell-Pope,0,0.038793037750935296
195,DarrunHilliard,1,0.006473641575902332
196,BrandonJennings,1,0.00579064509931528
197,AronBaynes,2,0.01583219117989183
198,MarcusMorris,0,0.03487323539547706
199,SteveBlake,1,0.012710132126220405
200,ErsanIlyasova,7,0.032772699572340754
201,ReggieBullock,1,0.008469566886820774
202,AnthonyTolliver,1,0.02138939618608524
203,JoelAnthony,1,0.0075835362198900195
204,TimDuncan,2,0.03998335500057313
205,ManuGinobili,7,0.018631488108346667
206,TonyParker,0,0.03915768970485694
207,DavidWest,2,0.03285057144597841
208,BorisDiaw,2,0.02469101416105999
209,MattBonner,1,0.00786317848689876
210,LaMarcusAldridge,4,0.04965618684906205
211,DannyGreen,1,0.026689636476349338
212,PattyMills,7,0.032451691752359714
213,KawhiLeonard,0,0.03835331230297812
214,JonathonSimmons,2,0.01341994214350612
215,KyleAnderson,1,0.016317190318379873
216,BobanMarjanovic,1,0.017071151865615326
217,JasonTerry,1,0.024881822808318414
218,DwightHoward,3,0.025089679096122575
219,TrevorAriza,7,0.03957373208498442
220,CoreyBrewer,2,0.021627413046002183
221,JamesHarden,5,0.06220501627090344
222,TyLawson,2,0.027279141914220782
223,PatrickBeverley,7,0.022482886733394488
224,MarcusThornton,7,0.017688235783653253
225,DonatasMotiejunas,1,0.021504145239125545
226,TerrenceJones,4,0.028385318810485727
227,KJMcDaniels,1,0.006267833908083781
228,ClintCapela,4,0.03466861646114318
229,MontrezlHarrell,1,0.009502057459878388
230,SamDekker,1,0.008633495827759224
231,DerrickFavors,4,0.04601851066404308
232,GordonHayward,0,0.0374953190037253
233,TrevorBooker,2,0.01860426331150091
234,TiborPleiss,1,0.007305425916853731
235,ElijahMillsap,1,0.008633495827759224
236,ChrisJohnson,1,0.009724640896822337
237,JeffWithey,2,0.013863745791587195
238,TreyBurke,0,0.04261422037069906
239,RaulNeto,1,0.024649806667601554
240,RodneyHood,0,0.04318655764108889
241,JoeIngles,1,0.021912752502320804
242,TreyLyles,1,0.01840655010885938
243,VinceCarter,1,0.01525346475029898
244,ZachRandolph,6,0.04586512049010098
245,MattBarnes,7,0.03541179223351282
246,TonyAllen,2,0.014771229465709369
247,RyanHollins,1,0.008633495827759224
248,MikeConley,0,0.03247936337813485
249,JeffGreen,2,0.03394611331452572
250,MarcGasol,6,0.08662974251981408
251,CourtneyLee,0,0.01943830107688081
252,MarioChalmers,1,0.008633495827759224
253,JaMychalGreen,2,0.02103448953339651
254,JordanAdams,1,0.008422000826712258
255,TyusJones,1,0.010964390422772795
256,GorguiDieng,2,0.030026089224417192
257,ZachLaVine,0,0.034324928683272055
258,RickyRubio,7,0.030681613713713956
259,TayshaunPrince,1,0.025749936639589636
260,ShabazzMuhammad,4,0.030922423377369463
261,KevinGarnett,1,0.028281741655705926
262,AndrewWiggins,6,0.061194075718094494
263,KevinMartin,0,0.03646929234213372
264,AndreMiller,1,0.00905265740091776
265,Karl-AnthonyTowns,6,0.03681572281857437
266,AdreianPayne,1,0.012931165400987122
267,NemanjaBjelica,7,0.024454912268497178
268,O.J.Mayo,7,0.025004312632344414
269,MichaelCarter-Williams,4,0.04001031526519271
270,ChrisCopeland,1,0.008633495827759224
271,TylerEnnis,1,0.012453696392943216
272,JabariParker,4,0.024236014204091105
273,GregMonroe,3,0.06112383797582207
274,MilesPlumlee,1,0.012087886597248952
275,JerrydBayless,7,0.022964939039394686
276,RashadVaughn,1,0.009317537942383353
277,KhrisMiddleton,0,0.046486483318733784
278,JohnHenson,2,0.02416843944869983
279,GiannisAntetokounmpo,3,0.029087093149479222
280,JohnnyO'Bryant,1,0.015850666342371315
281,JustinAnderson,1,0.00525454668949541
282,DanteCunningham,1,0.017385015486030015
283,AlonzoGee,2,0.02215056524028416
284,EricGordon,7,0.036146553073483315
285,LukeBabbitt,1,0.010164796815542271
286,NorrisCole,1,0.030679673707083337
287,ToneyDouglas,1,0.009302286994657849
288,AlexisAjinca,1,0.024482554570801986
289,RyanAnderson,0,0.033932638498156885
290,TyrekeEvans,4,0.03084424236449133
291,JrueHoliday,0,0.037630829247950616
292,AnthonyDavis,6,0.03234961991469485
293,OmerAsik,1,0.015930630713929857
294,KendrickPerkins,1,0.009973247943111524
295,NickCollison,1,0.017214474195542763
296,KevinDurant,5,0.12200874242070815
297,RussellWestbrook,3,0.09521717220079917
298,D.J.Augustin,1,0.018410358807307483
299,SergeIbaka,6,0.0630876526603599
300,AnthonyMorrow,1,0.029092664641071173
301,EnesKanter,3,0.04201695504134038
302,KyleSingler,1,0.011688434556046587
303,DionWaiters,2,0.039903618470037934
304,AndreRoberson,2,0.02271905965793914
305,StevenAdams,4,0.04312969853726297
306,MitchMcGary,1,0.006949100327408535
307,CameronPayne,1,0.026431887273984232
308,KevinLove,7,0.04956498715102137
309,JamesJones,1,0.012618535143563061
310,KyrieIrving,2,0.021559188282316576
311,ImanShumpert,1,0.0098873104685843
312,J.R.Smith,7,0.029529608237798478
313,MatthewDellavedova,1,0.026103479875369553
314,JaredCunningham,1,0.008633495827759224
315,TristanThompson,2,0.030511378310267078
316,AndersonVarejao,1,0.008445955500428053
317,TimofeyMozgov,2,0.016679916998047505
318,LeBronJames,3,0.0548320573245309
319,RichardJefferson,2,0.02343960742603555
320,MoWilliams,1,0.023319733966587066
321,LanceStephenson,1,0.013158039358768187
322,ChrisPaul,0,0.052739330182032744
323,JJRedick,7,0.044642582871779184
324,JoshSmith,1,0.014001852842034703
325,DeAndreJordan,4,0.04432678501946411
326,PabloPrigioni,1,0.007981101599916156
327,JamalCrawford,0,0.043280572759325835
328,LucMbah a Moute,1,0.01665803292252364
329,BrandenDawson,1,0.008448809158022277
330,AustinRivers,2,0.021214161801676852
331,WesleyJohnson,1,0.02287734779878941
332,PaulPierce,1,0.02425069649669774
333,ColeAldrich,1,0.013861086409035727
334,WillieCauley-Stein,2,0.018958248737630787
335,MarcoBelinelli,1,0.042888063634222325
336,JamesAnderson,1,0.006670350825472093
337,DarrenCollison,2,0.032278620100220735
338,RudyGay,4,0.04931237812558031
339,RajonRondo,2,0.054432484119231475
340,QuincyAcy,1,0.013495953134585221
341,DeMarcusCousins,3,0.04286063457865296
342,OmriCasspi,7,0.04305347818199881
343,BenMcLemore,2,0.023313453593291875
344,SethCurry,1,0.01207422761095802
345,CaronButler,1,0.008577996903048066
346,KostaKoufos,2,0.038977267781500034
347,DevinBooker,7,0.026336123812579642
348,BrandonKnight,5,0.0529603517906658
349,TysonChandler,2,0.013204330441842597
350,BryceCotton,1,0.008267012504301962
351,SonnyWeems,1,0.008633495827759224
352,MarkieffMorris,2,0.025698941900255904
353,TJWarren,0,0.04118336773115629
354,RonniePrice,1,0.01953052048004329
355,PJTucker,2,0.026095107208524943
356,ArchieGoodwin,2,0.014139868317479692
357,AlexLen,2,0.02277597675504292
358,JonLeuer,0,0.038522269220940965
359,MirzaTeletovic,7,0.048053199151885544
360,KyleKorver,7,0.04105238633191811
361,ThaboSefolosha,2,0.013437695136760117
362,PaulMillsap,6,0.04354549518127387
363,AlHorford,4,0.046106089816593955
364,JeffTeague,4,0.026620952587237217
365,ShelvinMack,1,0.012610125092772406
366,MikeScott,2,0.02234389926997003
367,KentBazemore,2,0.03677073548148549
368,JustinHoliday,1,0.01281580341610161
369,DennisSchroder,7,0.039866742773523485
370,MikeMuscala,1,0.013009414788513828
371,LamarPatterson,1,0.010011237742482729
372,WalterTavares,1,0.008045179673977255
373,NormanPowell,1,0.008320125050247857
374,JoshRichardson,1,0.01003155932908426
375,TarikBlack,1,0.007038387649315408
376,LuisMontero,1,0.008486321337787811
377,TimFrazier,1,0.004703532793091875
378,PatConnaughton,1,0.008721575665212988
379,NoahVonleh,1,0.013312649569575577
380,GeraldHenderson,1,0.02682850919254562
381,Al-FarouqAminu,7,0.02906297563697969
382,EdDavis,2,0.02284693355903898
383,MeyersLeonard,7,0.035913930481868014
384,MauriceHarkless,2,0.016986853319836032
385,AllenCrabbe,0,0.028551275992239812
386,CJMcCollum,0,0.06291620071251888
387,MasonPlumlee,4,0.023976377564405918
388,ChrisKaman,1,0.009947728768142431
389,RJHunter,1,0.007813638103909856
390,JarnellStokes,1,0.008633495827759224
391,DamianLillard,5,0.06299899672787078
392,SteveNovak,1,0.008180308056146921
393,RayMcCallum,1,0.008633495827759224
394,DamienInglis,1,0.0075835362198900195
395,TimHardaway Jr.,1,0.008623714677915041
396,LouAmundson,1,0.009095727788716137
397,NeneHilario,2,0.014693900435642953
398,SalahMejri,1,0.006646399744020642
399,NikolaPekovic,1,0.012119009130471424
400,RasualButler,1,0.008633495827759224
401,TiagoSplitter,2,0.015644202116040236
402,KobeBryant,0,0.05120536123659235
403,RudyGobert,2,0.018470521822765273
404,JamesEnnis,1,0.008398198929289002
405,ElliotWilliams,1,0.008633495827759224
406,EmmanuelMudiay,0,0.035433423691946235
407,LorenzoBrown,1,0.0069617140173848825
408,CJWilcox,1,0.008712321413620678
409,LeandroBarbosa,2,0.01902919488662404
410,SashaKaun,1,0.006846690550474205
411,DamjanRudez,1,0.006010980769292661
412,SeanKilpatrick,1,0.008398198929289002
413,BradleyBeal,0,0.026249423795593693
414,CristianoFelicio,1,0.008418635205215706
415,JarellMartin,1,0.008562965312838627
416,BrandanWright,1,0.00695427009113898
417,DevynMarble,1,0.008081155350671408
418,KeithAppling,1,0.008633495827759224
419,J.J.O'Brien,1,0.008633495827759224
420,AnthonyBennett,1,0.008633495827759224
421,BryceDejean-Jones,1,0.008633495827759224
422,CoryJefferson,1,0.008633495827759224
423,JoeHarris,1,0.008633495827759224
424,JodieMeeks,1,0.008448809158022277
425,SpencerDinwiddie,1,0.007477428072457487
426,NateRobinson,1,0.008633495827759224
427,RussSmith,1,0.008633495827759224
428,ErickGreen,1,0.008633495827759224
429,ShayneWhittington,1,0.0075835362198900195
430,BlakeGriffin,6,0.07121931232862562
431,GreivisVasquez,1,0.013599211170083244
432,CleanthonyEarly,1,0.008633495827759224
433,TerryRozier,1,0.005853146834393462
434,JordanMickey,1,0.007216786782330526
435,ChristianWood,1,0.009162930875832524
436,AlecBurks,2,0.032359603644541796
437,CJWatson,1,0.005025632260668114
438,RondaeHollis-Jefferson,1,0.00914574688441062
439,AlJefferson,2,0.03100039969152436
440,EricMoreland,1,0.008081155350671408
441,JoshMcRoberts,1,0.011685681003800465
442,EricBledsoe,4,0.04461475135863046
443,CharlesHayes,1,0.008633495827759224
444,PhilPressey,1,0.008633495827759224
445,DujeDukan,1,0.008633495827759224
446,CliffAlexander,1,0.007434670713544509
447,JimmerFredette,1,0.008633495827759224
448,JoshHuestis,1,0.008633495827759224
449,TonyWroten,1,0.011926322017813441
450,RakeemChristmas,1,0.008633495827759224
