id,name,group,Dis2Center
70,CarmeloAnthony,6,0.0734383335382025
71,RobinLopez,1,0.07148931353527886
72,KyleO'Quinn,0,0.020737052969939912
73,JerianGrant,3,0.02418852554652227
74,SashaVujacic,0,0.005961994272960991
75,DerrickWilliams,3,0.029416603895839662
76,LanceThomas,3,0.03156734789514735
77,DrewGooden,0,0.00897568411509726
78,KrisHumphries,4,0.032703219407885134
79,MarcinGortat,2,0.05603888493604955
80,JaredDudley,4,0.029825837323617724
81,RamonSessions,2,0.028494310054701787
82,DeJuanBlair,0,0.008416180767574815
83,GarrettTemple,4,0.024528986857406457
84,JohnWall,6,0.06289955498688549
85,GaryNeal,0,0.008416180767574815
86,OttoPorter,5,0.029407966523235858
87,JarellEddie,0,0.00803762555799865
88,KellyOubre,0,0.01887378782006216
89,ChanningFrye,4,0.027803684006393933
90,JasonSmith,0,0.039957977792893076
91,NikolaVucevic,1,0.06887031770779903
92,TobiasHarris,2,0.03989322148015761
93,AndrewNicholson,3,0.036754893345226615
94,EvanFournier,4,0.042057919581743895
95,DewayneDedmon,0,0.01908873968887002
96,VictorOladipo,5,0.03436692549802652
97,ShabazzNapier,0,0.024788603479858277
98,ElfridPayton,2,0.02119155185222809
99,AaronGordon,3,0.015144419844161384
100,MarioHezonja,0,0.016113116114639187
101,MettaWorld Peace,0,0.010688183204958611
102,BrandonBass,3,0.020730185595475462
103,LouWilliams,4,0.031217587691638914
104,NickYoung,4,0.028950080107178592
105,RoyHibbert,3,0.017059530150946127
106,RobertSacre,0,0.006332577936062238
107,RyanKelly,0,0.01096066414495418
108,JordanClarkson,5,0.026513014603912862
109,JuliusRandle,2,0.017749173392231643
110,AnthonyBrown,0,0.0073802200725502165
111,D'AngeloRussell,5,0.035219095959977666
112,LarryNance Jr.,3,0.0290041205839422
113,MarceloHuertas,0,0.010100678752961627
114,CarlLandry,0,0.016871921401836763
115,IshSmith,3,0.03291757913752238
116,KendallMarshall,0,0.005042075787213309
117,HollisThompson,4,0.026001633734674564
118,NerlensNoel,2,0.021435697902312045
119,IsaiahCanaan,4,0.030530634979419654
120,RobertCovington,4,0.02194192493233026
121,NikStauskas,4,0.016280304511271465
122,JeramiGrant,3,0.03103100497382156
123,JaKarrSampson,3,0.012910730033943463
124,TJMcConnell,0,0.03017457965657057
125,JahlilOkafor,1,0.022908507596776272
126,RichaunHolmes,3,0.02132130112012197
127,AveryBradley,5,0.04750434363159071
128,IsaiahThomas,5,0.05312649498514873
129,JaredSullinger,5,0.0376249711446957
130,JonasJerebko,0,0.013563813291328948
131,EvanTurner,5,0.03379395150638387
132,JamesYoung,0,0.007900181871279294
133,MarcusSmart,0,0.019471884416377396
134,KellyOlynyk,3,0.028130157937808042
135,DavidLee,3,0.014819685480407675
136,TylerZeller,0,0.020092850894597346
137,AmirJohnson,2,0.03904067926171236
138,JaeCrowder,5,0.043710059810180925
139,ShaneLarkin,3,0.02280003108473091
140,JarrettJack,4,0.04020904852581268
141,JoeJohnson,5,0.0714234444657242
142,AndreaBargnani,0,0.008416180767574815
143,SergeyKarasev,0,0.006418895714690982
144,BrookLopez,1,0.049698974758268046
145,DonaldSloan,0,0.019561603247025352
146,WayneEllington,0,0.03433046900325588
147,MarkelBrown,0,0.007825499009201426
148,ThaddeusYoung,1,0.05788318276138082
149,WillieReed,3,0.020796437973741068
150,ThomasRobinson,3,0.017475961110850827
151,BojanBogdanovic,3,0.023605534287360334
152,ShaunLivingston,3,0.04144799338534922
153,AndreIguodala,3,0.02911319774614092
154,AndrewBogut,3,0.030771643988164323
155,JasonThompson,0,0.005827618658211481
156,BrandonRush,0,0.019165987180880025
157,MarreeseSpeights,0,0.029380533326980054
158,StephenCurry,6,0.08060466417257472
159,KlayThompson,5,0.0392160572953439
160,HarrisonBarnes,3,0.02259239224511632
161,FestusEzeli,3,0.02437254712299856
162,DraymondGreen,2,0.04515115259996735
163,IanClark,4,0.023240922655191256
164,James MichaelMcAdoo,0,0.0075544464005184156
165,MikeMiller,0,0.01290442191911756
166,JameerNelson,4,0.028242611338149974
167,RandyFoye,4,0.0228034902000669
168,DaniloGallinari,5,0.04088294464617807
169,JJHickson,3,0.012102866786237072
170,DarrellArthur,5,0.039815985572087154
171,KennethFaried,2,0.045225513793794664
172,WillBarton,2,0.04725089160256943
173,KostasPapanikolaou,0,0.008416180767574815
174,JoffreyLauvergne,3,0.0123162985818098
175,GaryHarris,3,0.029661977665118747
176,JusufNurkic,0,0.006480156296769388
177,NikolaJokic,3,0.026989812969386042
178,CJMiles,4,0.05692182206919871
179,JoeYoung,0,0.007100058916223593
180,RodneyStuckey,3,0.0346400498722031
181,GeorgeHill,4,0.03552244719343972
182,LavoyAllen,3,0.027238853851137317
183,ChaseBudinger,3,0.021433004705092986
184,MontaEllis,5,0.032846078851986475
185,PaulGeorge,5,0.06489263843732711
186,JordanHill,2,0.041692068092083756
187,IanMahinmi,2,0.022687764901916464
188,MylesTurner,0,0.022192614735038196
189,GlennRobinson,0,0.014067510988438904
190,SolomonHill,0,0.012121518073736272
191,AndreDrummond,1,0.06762962775735594
192,ReggieJackson,5,0.04641094668802604
193,StanleyJohnson,3,0.029330831440714578
194,KentaviousCaldwell-Pope,5,0.03947101321998187
195,DarrunHilliard,0,0.006149870895231067
196,BrandonJennings,0,0.006163721668560261
197,AronBaynes,3,0.01682749556677656
198,MarcusMorris,5,0.04308211200175543
199,SteveBlake,0,0.013973305633258045
200,ErsanIlyasova,4,0.03522880732549042
201,ReggieBullock,0,0.008344449878242398
202,AnthonyTolliver,0,0.02339885651219786
203,JoelAnthony,0,0.007301259449905171
204,TimDuncan,3,0.040035433839629334
205,ManuGinobili,4,0.017406809888893572
206,TonyParker,5,0.04233374501514999
207,DavidWest,3,0.03221007882482408
208,BorisDiaw,3,0.023627429318098976
209,MattBonner,0,0.007952977638004333
210,LaMarcusAldridge,5,0.0493918465711846
211,DannyGreen,4,0.024959204560489973
212,PattyMills,4,0.030200925583863412
213,KawhiLeonard,5,0.03101331577420676
214,JonathonSimmons,3,0.01710488591219574
215,KyleAnderson,0,0.015892131521549925
216,BobanMarjanovic,0,0.017163468420435042
217,JasonTerry,0,0.02760345624302109
218,DwightHoward,2,0.0433547094630839
219,TrevorAriza,4,0.03902917618567697
220,CoreyBrewer,3,0.025432939858489628
221,JamesHarden,6,0.0645669992130965
222,TyLawson,4,0.023680712300783585
223,PatrickBeverley,4,0.01949554072433842
224,MarcusThornton,4,0.016848662773076215
225,DonatasMotiejunas,0,0.02152545745693542
226,TerrenceJones,2,0.030827778592845884
227,KJMcDaniels,0,0.005977432068714673
228,ClintCapela,2,0.031249283879128863
229,MontrezlHarrell,0,0.009131142463507677
230,SamDekker,0,0.008416180767574815
231,DerrickFavors,2,0.04809299321244029
232,GordonHayward,5,0.03815992141204573
233,TrevorBooker,3,0.020237031152370678
234,TiborPleiss,0,0.006989174645450695
235,ElijahMillsap,0,0.008416180767574815
236,ChrisJohnson,0,0.009553457198539698
237,JeffWithey,3,0.015315070413593047
238,TreyBurke,5,0.04810632067313698
239,RaulNeto,0,0.025261159635852005
240,RodneyHood,4,0.04360459658705262
241,JoeIngles,0,0.023645570344001946
242,TreyLyles,0,0.018728059345288622
243,VinceCarter,0,0.01378076329754498
244,ZachRandolph,1,0.04826646626193097
245,MattBarnes,3,0.03377451596480657
246,TonyAllen,3,0.015678900721904667
247,RyanHollins,0,0.008416180767574815
248,MikeConley,5,0.032706058806460686
249,JeffGreen,3,0.032382955224759855
250,MarcGasol,1,0.09537108724033336
251,CourtneyLee,5,0.023331747902778758
252,MarioChalmers,0,0.008416180767574815
253,JaMychalGreen,3,0.0226715796937573
254,JordanAdams,0,0.008261670790583776
255,TyusJones,0,0.010772288100640038
256,GorguiDieng,3,0.027941148058614595
257,ZachLaVine,5,0.02557869947158767
258,RickyRubio,4,0.030224349138496823
259,TayshaunPrince,0,0.025681919424921127
260,ShabazzMuhammad,2,0.03697281586619021
261,KevinGarnett,0,0.0272937426532333
262,AndrewWiggins,1,0.06171431211136926
263,KevinMartin,4,0.039124183571885886
264,AndreMiller,0,0.00875639141127382
265,Karl-AnthonyTowns,1,0.029578764305551373
266,AdreianPayne,0,0.012218597735972317
267,NemanjaBjelica,4,0.02667701118812642
268,O.J.Mayo,4,0.022166380754213275
269,MichaelCarter-Williams,5,0.04544659816572533
270,ChrisCopeland,0,0.008416180767574815
271,TylerEnnis,0,0.012119760534610806
272,JabariParker,2,0.03070187741063881
273,GregMonroe,1,0.08222696447239625
274,MilesPlumlee,0,0.011861593014489266
275,JerrydBayless,4,0.016949165184700243
276,RashadVaughn,0,0.010003778475837277
277,KhrisMiddleton,5,0.05234115426187879
278,JohnHenson,3,0.021193592915388304
279,GiannisAntetokounmpo,2,0.06513698105462387
280,JohnnyO'Bryant,0,0.015478509471672348
281,JustinAnderson,0,0.0048724427967626405
282,DanteCunningham,0,0.018080975452767194
283,AlonzoGee,3,0.024182640262855534
284,EricGordon,4,0.043081611827938654
285,LukeBabbitt,0,0.008333329317044984
286,NorrisCole,0,0.030464870186029492
287,ToneyDouglas,0,0.009545159428994797
288,AlexisAjinca,0,0.02357748928971009
289,RyanAnderson,5,0.03117326199219092
290,TyrekeEvans,3,0.033595506168696346
291,JrueHoliday,5,0.0368856750172951
292,AnthonyDavis,1,0.0452705268814647
293,OmerAsik,0,0.01565086980227261
294,KendrickPerkins,0,0.009832928053100655
295,NickCollison,0,0.01680481732104236
296,KevinDurant,6,0.09656641860210567
297,RussellWestbrook,6,0.08496609838836822
298,D.J.Augustin,0,0.01902394828878778
299,SergeIbaka,5,0.06960542746391196
300,AnthonyMorrow,4,0.027340387761719882
301,EnesKanter,2,0.037173228606914736
302,KyleSingler,0,0.012417597254795312
303,DionWaiters,3,0.040668647760219924
304,AndreRoberson,3,0.021357676577280577
305,StevenAdams,2,0.0368530505124073
306,MitchMcGary,0,0.006605499695821792
307,CameronPayne,0,0.026761315554853976
308,KevinLove,4,0.04382921521574464
309,JamesJones,0,0.014036994999199743
310,KyrieIrving,4,0.02268129386033537
311,ImanShumpert,0,0.008890056520945233
312,J.R.Smith,4,0.02685357218946322
313,MatthewDellavedova,4,0.024285679400788712
314,JaredCunningham,0,0.008416180767574815
315,TristanThompson,3,0.02760128598912485
316,AndersonVarejao,0,0.008629302520293992
317,TimofeyMozgov,3,0.013785584248172557
318,LeBronJames,2,0.06460436380054528
319,RichardJefferson,4,0.025869759302331062
320,MoWilliams,0,0.023956610646790468
321,LanceStephenson,0,0.01325637000013275
322,ChrisPaul,5,0.05133666349907411
323,JJRedick,4,0.04292610408331608
324,JoshSmith,0,0.013671186164132414
325,DeAndreJordan,2,0.038755212415070926
326,PabloPrigioni,0,0.007926272045572075
327,JamalCrawford,4,0.04652662973787898
328,LucMbah a Moute,0,0.0163673454801426
329,BrandenDawson,0,0.008231850992123023
330,AustinRivers,3,0.023246057468915737
331,WesleyJohnson,0,0.023529432847908816
332,PaulPierce,0,0.025436517418056723
333,ColeAldrich,0,0.013683237277942241
334,WillieCauley-Stein,3,0.022649512054431865
335,MarcoBelinelli,4,0.04195913075445913
336,JamesAnderson,0,0.006701500223828896
337,DarrenCollison,3,0.031149057412925337
338,RudyGay,5,0.04578926755491051
339,RajonRondo,3,0.052083037326026066
340,QuincyAcy,0,0.013175007618684764
341,DeMarcusCousins,2,0.05943556993848565
342,OmriCasspi,3,0.04348028717418702
343,BenMcLemore,3,0.02425702345268214
344,SethCurry,0,0.01013724025481665
345,CaronButler,0,0.008365671028363952
346,KostaKoufos,3,0.037234289306283065
347,DevinBooker,4,0.02504636936200549
348,BrandonKnight,6,0.04932100228256178
349,TysonChandler,3,0.013664439233994833
350,BryceCotton,0,0.008074316188000901
351,SonnyWeems,0,0.008416180767574815
352,MarkieffMorris,3,0.027256531866929758
353,TJWarren,5,0.044074947362965765
354,RonniePrice,0,0.018778137884052144
355,PJTucker,3,0.027999645035276924
356,ArchieGoodwin,3,0.0162397743131614
357,AlexLen,3,0.02065217114764235
358,JonLeuer,5,0.035273340559694936
359,MirzaTeletovic,4,0.056969219672739504
360,KyleKorver,4,0.04143667596828078
361,ThaboSefolosha,3,0.014854418556777705
362,PaulMillsap,2,0.04318951365171928
363,AlHorford,2,0.04175808222695804
364,JeffTeague,5,0.02910030603755017
365,ShelvinMack,0,0.012525121610563628
366,MikeScott,4,0.019112294773966407
367,KentBazemore,3,0.03657160214798198
368,JustinHoliday,0,0.013323948448260561
369,DennisSchroder,4,0.042931893154615194
370,MikeMuscala,0,0.013069087997986764
371,LamarPatterson,0,0.012668573057605954
372,WalterTavares,0,0.007809420679270444
373,NormanPowell,0,0.008054191596930852
374,JoshRichardson,0,0.009969949114815545
375,TarikBlack,0,0.006633225376289675
376,LuisMontero,0,0.008241945932386151
377,TimFrazier,0,0.004926548777867535
378,PatConnaughton,0,0.008340957392823721
379,NoahVonleh,0,0.013282902151257442
380,GeraldHenderson,0,0.027633950227627352
381,Al-FarouqAminu,4,0.03131179007015379
382,EdDavis,3,0.02130019869728114
383,MeyersLeonard,4,0.03506780542684525
384,MauriceHarkless,3,0.018300042180847652
385,AllenCrabbe,4,0.0335432768075677
386,CJMcCollum,5,0.06240567208209173
387,MasonPlumlee,2,0.024959899173730517
388,ChrisKaman,0,0.009954215415428512
389,RJHunter,0,0.007725521729447572
390,JarnellStokes,0,0.008416180767574815
391,DamianLillard,5,0.07518130427546975
392,SteveNovak,0,0.008048385416799104
393,RayMcCallum,0,0.008416180767574815
394,DamienInglis,0,0.007301259449905171
395,TimHardaway Jr.,0,0.009193906173328324
396,LouAmundson,0,0.008701843123689075
397,NeneHilario,3,0.01664162831804307
398,SalahMejri,0,0.006190101804901202
399,NikolaPekovic,0,0.011952048633834915
400,RasualButler,0,0.008416180767574815
401,TiagoSplitter,3,0.017257811541218967
402,KobeBryant,5,0.05368661457011667
403,RudyGobert,3,0.019880331205979783
404,JamesEnnis,0,0.008313217933015276
405,ElliotWilliams,0,0.008416180767574815
406,EmmanuelMudiay,4,0.036108785749733495
407,LorenzoBrown,0,0.006725964016948093
408,CJWilcox,0,0.008499672383067662
409,LeandroBarbosa,3,0.02254155730511076
410,SashaKaun,0,0.006465663828448929
411,DamjanRudez,0,0.006120919286105917
412,SeanKilpatrick,0,0.008313217933015276
413,BradleyBeal,4,0.028832142211924875
414,CristianoFelicio,0,0.008232661796743646
415,JarellMartin,0,0.008340395316196927
416,BrandanWright,0,0.006692523029932539
417,DevynMarble,0,0.007843720210096602
418,KeithAppling,0,0.008416180767574815
419,J.J.O'Brien,0,0.008416180767574815
420,AnthonyBennett,0,0.008416180767574815
421,BryceDejean-Jones,0,0.008416180767574815
422,CoryJefferson,0,0.008416180767574815
423,JoeHarris,0,0.008416180767574815
424,JodieMeeks,0,0.008231850992123023
425,SpencerDinwiddie,0,0.007166264112338119
426,NateRobinson,0,0.008416180767574815
427,RussSmith,0,0.008416180767574815
428,ErickGreen,0,0.008416180767574815
429,ShayneWhittington,0,0.007301259449905171
430,BlakeGriffin,2,0.06821854269850083
431,GreivisVasquez,0,0.014733022246081999
432,CleanthonyEarly,0,0.008416180767574815
433,TerryRozier,0,0.006126894896709889
434,JordanMickey,0,0.0070183137652658385
435,ChristianWood,0,0.008889207699545904
436,AlecBurks,3,0.02910376121841665
437,CJWatson,0,0.004841874200520912
438,RondaeHollis-Jefferson,0,0.008846427499165303
439,AlJefferson,3,0.03188226046169692
440,EricMoreland,0,0.007843720210096602
441,JoshMcRoberts,0,0.01135697563084404
442,EricBledsoe,5,0.03842704191670598
443,CharlesHayes,0,0.008416180767574815
444,PhilPressey,0,0.008416180767574815
445,DujeDukan,0,0.008416180767574815
446,CliffAlexander,0,0.007157765435673896
447,JimmerFredette,0,0.008416180767574815
448,JoshHuestis,0,0.008416180767574815
449,TonyWroten,0,0.011755946807049689
450,RakeemChristmas,0,0.008416180767574815
