id,name,group,Dis2Center
0,0,0,0.010614473118365747
1,JamesJohnson,3,0.019589610440039377
2,LuisScola,3,0.040012405176459466
3,DeMarreCarroll,0,0.0294116937974928
4,CoryJoseph,3,0.022811217328682236
5,KyleLowry,2,0.06432481943725256
6,BismackBiyombo,3,0.02183655564631686
7,DeMarDeRozan,2,0.0769553693141307
8,JonasValanciunas,3,0.02324930832675978
9,BrunoCaboclo,0,0.010614473118365747
10,TerrenceRoss,0,0.03587138433524037
11,PatrickPatterson,0,0.03388492727796734
12,DelonWright,0,0.009145336877722903
13,LucasNogueira,0,0.01038096724300106
14,MarvinWilliams,0,0.03268188409209985
15,JeremyLamb,3,0.025676061935793595
16,NicolasBatum,2,0.047427755740293245
17,JeremyLin,3,0.033365382261155305
18,AaronHarrison,0,0.010396801173353728
19,KembaWalker,2,0.05467922346282795
20,PJHairston,0,0.02880845905631153
21,BrianRoberts,0,0.010639100652048622
22,TroyDaniels,0,0.011746832244032945
23,CodyZeller,3,0.03393922010038785
24,FrankKaminsky,3,0.036223269186173516
25,TylerHansbrough,0,0.008813810037268423
26,SpencerHawes,0,0.01966276706145839
27,ChrisBosh,1,0.06849667790147355
28,DwyaneWade,1,0.038995859601747895
29,Amar'eStoudemire,0,0.013853914026486589
30,GoranDragic,3,0.03222377540292315
31,TylerJohnson,3,0.017572358151104497
32,LuolDeng,3,0.03708123991681435
33,ChrisAndersen,0,0.009941872471376356
34,GeraldGreen,3,0.03479569306321603
35,BenoUdrih,0,0.010614473118365747
36,JustiseWinslow,3,0.022847620870761195
37,HassanWhiteside,1,0.032251174913685385
38,UdonisHaslem,0,0.01008582435902725
39,RaymondFelton,3,0.031288694028658096
40,CharlieVillanueva,3,0.023558192407617074
41,Jose JuanBarea,3,0.04332780643803554
42,DwightPowell,3,0.03173264031442135
43,DeronWilliams,3,0.04764986100680826
44,JaValeMcGee,3,0.020730278989377997
45,JohnJenkins,0,0.0076602612459756745
46,JeremyEvans,0,0.006905844205567763
47,WesleyMatthews,2,0.058649069857470267
48,ChandlerParsons,3,0.04050792767288301
49,ZazaPachulia,1,0.035781919116777465
50,DevinHarris,3,0.02320955686293791
51,DirkNowitzki,2,0.07123042175311634
52,AaronBrooks,3,0.026883610999792654
53,DougMcDermott,3,0.024752361742717593
54,BobbyPortis,0,0.023011658541059334
55,KirkHinrich,0,0.009412944588975835
56,PauGasol,1,0.08136284702384293
57,TonySnell,0,0.022434081395383464
58,JimmyButler,1,0.04390978792509609
59,TajGibson,1,0.04166489208366672
60,CameronBairstow,0,0.00807717642130128
61,NikolaMirotic,3,0.0347691487931002
62,E'TwaunMoore,0,0.017916148928688615
63,DerrickRose,1,0.03650320794907792
64,JoakimNoah,3,0.024066042151445095
65,KevinSeraphin,0,0.025210905856500463
66,LangstonGalloway,3,0.01595997927770247
67,JoseCalderon,0,0.05363964575803621
68,ArronAfflalo,3,0.05433962368919492
69,KristapsPorzingis,2,0.03571806128540312
70,CarmeloAnthony,2,0.08240427880488996
71,RobinLopez,1,0.08292065699756633
72,KyleO'Quinn,0,0.020457144142196307
73,JerianGrant,3,0.022825468400827543
74,SashaVujacic,0,0.007363882369815139
75,DerrickWilliams,3,0.03218481605564462
76,LanceThomas,3,0.02900564946114092
77,DrewGooden,0,0.009627913354795457
78,KrisHumphries,0,0.03552489462534653
79,MarcinGortat,1,0.055306690640965946
80,JaredDudley,3,0.040141201046796623
81,RamonSessions,1,0.03626022664108068
82,DeJuanBlair,0,0.010614473118365747
83,GarrettTemple,3,0.02303699202444183
84,JohnWall,2,0.08491296025135271
85,GaryNeal,0,0.010614473118365747
86,OttoPorter,2,0.034325358285396804
87,JarellEddie,0,0.009426494844162794
88,KellyOubre,0,0.017808174900449083
89,ChanningFrye,0,0.029602132593612752
90,JasonSmith,0,0.039330471756508806
91,NikolaVucevic,1,0.0995486798082186
92,TobiasHarris,1,0.03733198356668038
93,AndrewNicholson,3,0.034329228927830566
94,EvanFournier,2,0.03789954614293137
95,DewayneDedmon,0,0.019156084203451364
96,VictorOladipo,2,0.03492302434975727
97,ShabazzNapier,0,0.02340177759053015
98,ElfridPayton,1,0.02701777155508787
99,AaronGordon,3,0.019058187449215513
100,MarioHezonja,0,0.01432340551831913
101,MettaWorld Peace,0,0.009857709402619682
102,BrandonBass,3,0.026159303809637397
103,LouWilliams,3,0.038216690844849036
104,NickYoung,0,0.028729676124165483
105,RoyHibbert,3,0.017495490041565576
106,RobertSacre,0,0.008183498188688012
107,RyanKelly,0,0.011792332148882284
108,JordanClarkson,2,0.03435757276230693
109,JuliusRandle,1,0.02717873717583054
110,AnthonyBrown,0,0.008805228622992564
111,D'AngeloRussell,2,0.038107026170386735
112,LarryNance Jr.,3,0.027960011716993693
113,MarceloHuertas,0,0.010543793897735562
114,CarlLandry,0,0.016848995392498605
115,IshSmith,3,0.032007353807381775
116,KendallMarshall,0,0.006649203209222846
117,HollisThompson,3,0.03964620900959773
118,NerlensNoel,1,0.04010502416016244
119,IsaiahCanaan,3,0.050215022290320155
120,RobertCovington,3,0.036867606904425164
121,NikStauskas,0,0.025766077421624078
122,JeramiGrant,3,0.036530760280069526
123,JaKarrSampson,3,0.01833195874746465
124,TJMcConnell,3,0.029502837364979904
125,JahlilOkafor,1,0.04624483489494667
126,RichaunHolmes,3,0.027433704503330922
127,AveryBradley,2,0.04594439667067214
128,IsaiahThomas,2,0.04940155990995089
129,JaredSullinger,3,0.03926535721725934
130,JonasJerebko,0,0.012121557159178982
131,EvanTurner,3,0.04252709420416688
132,JamesYoung,0,0.009474459809147203
133,MarcusSmart,0,0.0179676885308328
134,KellyOlynyk,3,0.026632102993547443
135,DavidLee,3,0.0205240408675764
136,TylerZeller,0,0.019942972170620892
137,AmirJohnson,3,0.04106015579090278
138,JaeCrowder,2,0.038211982025507255
139,ShaneLarkin,3,0.021201102415400193
140,JarrettJack,3,0.04094773720833733
141,JoeJohnson,2,0.07709141964534225
142,AndreaBargnani,0,0.010614473118365747
143,SergeyKarasev,0,0.008422234208191812
144,BrookLopez,1,0.09242907540334028
145,DonaldSloan,0,0.01890756412404445
146,WayneEllington,0,0.033237059718731726
147,MarkelBrown,0,0.008438030133090848
148,ThaddeusYoung,1,0.09682824702487555
149,WillieReed,3,0.025721340828129248
150,ThomasRobinson,3,0.02361900263030788
151,BojanBogdanovic,3,0.023314381980665023
152,ShaunLivingston,3,0.03786315615757001
153,AndreIguodala,3,0.027989333563964002
154,AndrewBogut,3,0.0353971289300043
155,JasonThompson,0,0.00787696395526834
156,BrandonRush,0,0.01773714348781077
157,MarreeseSpeights,0,0.028699195220524002
158,StephenCurry,2,0.09816163641313641
159,KlayThompson,2,0.029714062628720735
160,HarrisonBarnes,3,0.019784815426238188
161,FestusEzeli,3,0.02974351293021057
162,DraymondGreen,1,0.05424991080206802
163,IanClark,3,0.02657403357233591
164,James MichaelMcAdoo,0,0.008346823200379721
165,MikeMiller,0,0.012365969523091613
166,JameerNelson,3,0.04244241702395214
167,RandyFoye,3,0.03118208728584763
168,DaniloGallinari,2,0.03722644705943759
169,JJHickson,3,0.018139614971756573
170,DarrellArthur,3,0.038944448839393596
171,KennethFaried,1,0.04861038387417275
172,WillBarton,1,0.050774574555768615
173,KostasPapanikolaou,0,0.010614473118365747
174,JoffreyLauvergne,3,0.017791900243597957
175,GaryHarris,3,0.0292245008983549
176,JusufNurkic,0,0.008001911868957498
177,NikolaJokic,3,0.030697566415579153
178,CJMiles,2,0.061231304121358444
179,JoeYoung,0,0.00782099474097199
180,RodneyStuckey,3,0.031806013907644516
181,GeorgeHill,3,0.03785407866588077
182,LavoyAllen,3,0.029858233040382754
183,ChaseBudinger,3,0.021413900397730626
184,MontaEllis,2,0.044978807297590566
185,PaulGeorge,2,0.05681960143346234
186,JordanHill,3,0.04278862998423008
187,IanMahinmi,1,0.038710013011857544
188,MylesTurner,0,0.02175580945465733
189,GlennRobinson,0,0.013709303437956037
190,SolomonHill,0,0.012333435935869604
191,AndreDrummond,1,0.06950387326564207
192,ReggieJackson,2,0.04849621806357726
193,StanleyJohnson,3,0.026281608279679316
194,KentaviousCaldwell-Pope,2,0.04231609271419529
195,DarrunHilliard,0,0.007817032576751213
196,BrandonJennings,0,0.006105739592418897
197,AronBaynes,3,0.01925893584318866
198,MarcusMorris,3,0.04402283997102827
199,SteveBlake,0,0.013010462211878817
200,ErsanIlyasova,3,0.03694479250136821
201,ReggieBullock,0,0.010211146115393728
202,AnthonyTolliver,0,0.02151726745702491
203,JoelAnthony,0,0.0096184189479106
204,TimDuncan,3,0.03822761257126511
205,ManuGinobili,3,0.022100218329992826
206,TonyParker,3,0.04582639430227873
207,DavidWest,3,0.032496184671556655
208,BorisDiaw,3,0.023459335435689118
209,MattBonner,0,0.009146148019924928
210,LaMarcusAldridge,3,0.05483563114409773
211,DannyGreen,0,0.026966294494047867
212,PattyMills,0,0.032174973883958895
213,KawhiLeonard,2,0.03763257286615841
214,JonathonSimmons,3,0.02026300472123342
215,KyleAnderson,0,0.015764877133227717
216,BobanMarjanovic,0,0.017257051060231107
217,JasonTerry,0,0.025888652180426283
218,DwightHoward,1,0.047962538297068966
219,TrevorAriza,3,0.042208923539929326
220,CoreyBrewer,3,0.025449602674489022
221,JamesHarden,2,0.08988284302665937
222,TyLawson,3,0.026747677260971953
223,PatrickBeverley,0,0.02617666016886971
224,MarcusThornton,3,0.025771695857548876
225,DonatasMotiejunas,0,0.021311004696622456
226,TerrenceJones,1,0.03687578729255066
227,KJMcDaniels,0,0.00835733089881242
228,ClintCapela,1,0.04920781505364254
229,MontrezlHarrell,0,0.009859304995727142
230,SamDekker,0,0.010614473118365747
231,DerrickFavors,1,0.0543630848756541
232,GordonHayward,2,0.03371928029434897
233,TrevorBooker,3,0.025309225472807784
234,TiborPleiss,0,0.008822980600600907
