type,component,rank,mean,var,mean_all,var_group
roll-manFreq,10,1,1.3,12.780000000000005,7.512244897959184,15.544276165795116
playtype-post-upFreq,10,1,0.5222222222222223,1.5294444444444448,7.990816326530613,19.378178066237837
putbacksFreq,10,1,0.5222222222222223,1.4044444444444444,4.741836734693877,5.462517256184411
